elapsed,root_pid,client_java_pid,root_rss_kb,client_rss_kb,client_log_mtime,server_joined
0,471404,,2260,0,1778033976,0
1,471404,,72908,0,1778033976,0
2,471404,,73128,0,1778033976,0
3,471404,,73352,0,1778033976,0
4,471404,,73832,0,1778033976,0
5,471404,,74060,0,1778033976,0
6,471404,,79372,0,1778033976,0
7,471404,471957,229536,193672,1778033976,0
9,471404,471957,669396,576444,1778033976,0
10,471404,471957,1839736,1762848,1778034090,0
11,471404,471957,2356400,2256976,1778034091,0
12,471404,471957,2413652,2357316,1778034091,0
13,471404,471957,2467384,2367692,1778034091,0
14,471404,471957,2468936,2369276,1778034091,0
15,471404,471957,2510460,2410756,1778034096,0
17,471404,471957,2527700,2428060,1778034097,0
18,471404,471957,2680624,2581248,1778034098,0
19,471404,471957,2706972,2607688,1778034099,0
20,471404,471957,2738104,2645168,1778034100,0
21,471404,471957,2763512,2665520,1778034101,0
22,471404,471957,2855136,2760324,1778034102,0
23,471404,471957,4810376,4730412,1778034103,0
24,471404,471957,5831992,5732592,1778034104,0
26,471404,471957,5840320,5740616,1778034105,0
27,471404,471957,5852456,5752776,1778034107,0
28,471404,471957,5868904,5769504,1778034108,0
29,471404,471957,5894716,5795308,1778034109,0
30,471404,471957,5957532,5857828,1778034110,0
31,471404,471957,6006860,5907180,1778034111,0
32,471404,471957,6020108,5920420,1778034111,0
33,471404,471957,6276376,6186632,1778034113,0
35,471404,471957,6773208,6684108,1778034115,0
36,471404,471957,7044048,6946708,1778034116,0
37,471404,471957,7277556,7177912,1778034116,0
38,471404,471957,7282080,7182432,1778034118,0
39,471404,471957,7313248,7213680,1778034119,0
40,471404,471957,7328736,7229088,1778034120,0
41,471404,471957,7346000,7246352,1778034121,0
42,471404,471957,7355472,7255828,1778034121,0
43,471404,471957,7357860,7258212,1778034123,0
45,471404,471957,7478484,7378900,1778034125,0
46,471404,471957,8429784,8330140,1778034126,0
47,471404,471957,8755044,8654820,1778034126,0
48,471404,471957,9215188,9127256,1778034126,0
49,471404,471957,9316416,9216768,1778034128,0
50,471404,471957,9367868,9268428,1778034130,1
